Id,height,weight
17456,63.87521,128.004
17457,69.63011,136.2859
17458,67.5559,115.2974
17459,69.24196,137.1028
17460,69.04822,113.5618
17461,66.76895,121.7656
17462,66.28952,125.5371
17463,67.21175,104.1953
17464,70.90225,143.3108
17465,65.59233,139.8298
17466,65.23439,118.7079
17467,68.07234,123.3461
17468,70.21724,141.7782
17469,72.25625,136.0435
17470,72.80624,139.7892
17471,68.44067,130.1721
17472,68.35343,138.2477
17473,68.01904,130.6094
17474,66.12878,129.3979
17475,66.80265,109.7922
17476,68.67804,141.0451
17477,66.3239,112.1502
17478,71.05207,149.779
17479,66.82932,136.9731
17480,69.46751,118.2912
17481,69.20063,132.4558
17482,65.14466,128.5075
17483,67.39334,124.7861
17484,68.48544,123.1869
17485,66.53558,133.3857
17486,66.91067,126.6949
17487,69.56475,128.952
17488,65.35322,105.7026
17489,70.86149,151.2788
17490,68.84648,115.084
17491,63.60355,122.3891
17492,66.93601,122.582
17493,67.62895,126.6522
17494,65.9525,130.6652
17495,64.70508,111.3172
17496,67.42646,124.5909
17497,67.42872,134.8411
17498,71.01048,161.8532
17499,69.46372,125.2725
17500,66.31479,118.3695
17501,69.67499,114.8889
17502,66.25568,125.5099
17503,65.90074,103.4218
17504,71.39143,128.9603
17505,69.2542,151.8387
17506,66.35595,135.0814
17507,67.80629,118.8678
17508,66.03575,129.8433
17509,70.67693,125.1185
17510,66.57351,140.3651
17511,66.8999,125.8277
17512,67.08497,118.8063
17513,64.16684,128.8207
17514,68.81782,124.0657
17515,67.94824,139.7195
17516,66.551,105.7101
17517,65.05276,103.6491
17518,63.3557,117.6886
17519,66.19137,129.8423
17520,67.63227,116.31
17521,67.92111,123.939
17522,65.7372,115.6365
17523,69.64171,135.2526
17524,67.63831,130.5276
17525,72.06438,133.0115
17526,70.2814,148.7963
17527,66.09072,112.3691
17528,69.9236,141.1703
17529,64.03352,114.4831
17530,68.20677,131.9831
17531,72.32421,126.4469
17532,66.62695,126.9819
17533,68.5373,118.7651
17534,67.95264,132.5607
17535,69.20236,137.538
17536,65.79218,126.8992
17537,69.09202,130.8401
17538,68.37168,125.2837
17539,66.98337,116.5401
17540,68.28864,130.4347
17541,67.91991,122.2827
17542,67.59821,124.802
17543,66.40605,113.0716
17544,67.98129,133.4278
17545,68.8089,126.4916
17546,66.8128,131.442
17547,68.27948,145.317
17548,70.39946,134.2599
17549,63.96774,105.3882
17550,69.89716,135.4161
17551,67.19909,125.5583
17552,67.41396,116.1679
17553,64.60903,96.02104
17554,70.97495,148.0819
17555,69.21724,123.3436
17556,70.57745,134.1679
17557,68.76062,115.7905
17558,66.10873,117.6254
17559,69.30987,131.7523
17560,68.33355,123.5156
17561,67.44681,127.5092
17562,67.47488,128.9315
17563,65.83359,119.9561
17564,67.73721,111.3459
17565,69.77869,115.5308
17566,65.25134,128.237
17567,66.00152,119.4182
17568,68.33222,115.3974
17569,65.91704,116.9297
17570,69.69504,131.1339
17571,68.89247,124.929
17572,66.3,134.8203
17573,72.95987,156.0008
17574,69.61852,138.186
17575,67.98827,124.7463
17576,67.54349,139.8108
17577,63.38973,128.9919
17578,65.97406,120.1281
17579,68.35718,126.9565
17580,67.30525,135.6227
17581,68.67806,137.4109
17582,67.68224,122.9173
17583,66.2851,111.2819
17584,69.5902,111.5373
17585,71.26558,129.0136
17586,66.8597,122.6126
17587,69.75215,151.263
17588,66.28843,108.9547
17589,65.60404,128.8795
17590,68.40577,134.5811
17591,69.43903,145.7242
17592,66.84667,107.9407
17593,65.55484,129.2687
17594,68.3918,123.9172
17595,65.58641,112.8512
17596,70.46549,125.7753
17597,65.92296,108.4948
17598,69.64206,123.3271
17599,68.54078,131.3163
17600,66.42939,124.7448
17601,68.56311,145.1008
17602,66.79414,116.248
17603,69.55032,133.0538
17604,69.9777,146.588
17605,70.25357,125.9146
17606,69.63262,136.2754
17607,66.48739,127.293
17608,69.74892,125.5452
17609,65.1186,129.3106
17610,67.85512,138.274
17611,67.67587,134.7738
17612,67.21472,137.3314
17613,67.1607,126.5374
17614,67.48521,122.9673
17615,69.172,129.159
17616,67.71709,118.2663
17617,67.81513,140.0702
17618,67.98558,131.2976
17619,69.40034,121.6422
17620,67.80355,129.6957
17621,67.36171,120.6458
17622,67.16616,108.2369
17623,67.40661,109.3581
17624,68.53986,141.4287
17625,68.90635,135.0866
17626,68.41304,133.712
17627,67.5644,116.5703
17628,70.49105,131.9175
17629,69.27103,112.6904
17630,65.73318,141.9346
17631,66.2651,124.1129
17632,69.33158,109.2915
17633,67.38204,139.3863
17634,71.2216,123.3636
17635,66.87966,113.9307
17636,69.82133,130.4452
17637,67.02666,121.5475
17638,69.29115,129.6002
17639,65.74714,97.61486
17640,69.02146,131.7672
17641,68.52252,115.4861
17642,70.87196,136.9675
17643,70.65253,114.6167
17644,69.76077,116.2196
17645,69.74424,135.1867
17646,61.5772,96.8142
17647,68.35035,128.6184
17648,65.21882,105.491
17649,72.992,134.2703
17650,68.67249,128.7639
17651,67.41775,106.1401
17652,68.97216,136.0664
17653,64.87469,90.29334
17654,68.41921,112.8349
17655,64.51584,148.5007
17656,69.19028,135.5263
17657,71.01314,144.9404
17658,70.56037,126.6797
17659,66.56788,127.3631
17660,65.3277,130.5079
17661,69.27105,154.4557
17662,67.69387,112.2898
17663,69.7283,127.7704
17664,69.11819,133.7623
17665,67.80423,110.0665
17666,71.46159,134.7474
17667,65.90373,122.0525
17668,67.47799,111.0157
17669,67.87365,134.9717
17670,66.63048,110.9128
17671,69.10551,135.7604
17672,67.93426,121.8744
17673,71.39547,149.9232
17674,70.0906,138.4704
17675,72.21583,141.0306
17676,68.9826,136.9118
17677,64.54303,94.29987
17678,69.57833,140.2363
17679,66.8838,138.4066
17680,66.40365,123.1849
17681,65.63973,99.81515
17682,67.04367,138.0165
17683,69.64359,127.8589
17684,68.77137,129.1743
17685,68.23178,139.1303
17686,67.65097,136.1796
17687,68.66398,123.2472
17688,67.46867,118.7434
17689,67.95426,114.9715
17690,66.33612,125.7748
17691,65.52171,121.4215
17692,65.99674,147.9077
17693,69.30112,129.099
17694,65.07999,107.0743
17695,68.94058,131.888
17696,67.97481,124.2253
17697,65.14879,115.1881
17698,69.44383,131.4925
17699,67.17574,117.2661
17700,72.07034,136.4478
17701,65.96768,114.223
17702,68.22959,153.4104
17703,66.46828,115.0219
17704,64.92276,113.9381
17705,68.43509,136.8554
17706,69.82743,119.7982
17707,65.4258,130.8643
17708,69.06911,130.3359
17709,64.38742,116.0245
17710,67.52494,136.2616
17711,69.15576,131.5739
17712,65.52533,106.0457
17713,67.36554,127.386
17714,68.45333,134.8398
17715,68.68038,120.6936
17716,66.39081,142.8419
17717,69.85138,137.0263
17718,68.44607,142.2776
17719,70.07695,151.0695
17720,68.19996,120.8464
17721,68.40175,137.21
17722,66.97798,134.398
17723,67.80336,128.5892
17724,67.85282,125.754
17725,68.13583,120.3052
17726,70.14716,128.8113
17727,70.04462,136.1957
17728,67.92486,124.8433
17729,65.52145,113.0211
17730,69.05534,151.567
17731,67.23029,121.3587
17732,68.02029,114.874
17733,68.33525,114.8933
17734,65.18268,121.4679
17735,74.24899,150.2167
17736,66.47968,139.3578
17737,71.23578,121.6717
17738,67.41672,103.9911
17739,65.29178,103.3172
17740,69.83059,134.0241
17741,69.44092,141.7658
17742,70.57756,137.1181
17743,69.99833,122.5223
17744,67.74365,132.6488
17745,68.71113,112.1148
17746,70.56769,137.2495
17747,68.93723,131.1289
17748,65.71084,117.2162
17749,67.53778,133.3183
17750,69.83005,140.1611
17751,69.49516,139.2006
17752,69.2108,116.8245
17753,65.96557,133.8862
17754,66.47145,128.9056
17755,67.4578,136.3524
17756,65.26077,107.3359
17757,73.12757,132.9793
17758,67.96232,110.604
17759,67.33013,126.067
17760,63.71439,122.1264
17761,67.01546,130.2632
17762,70.38323,152.929
17763,67.79735,119.3893
17764,66.63849,126.9132
17765,65.75905,140.6289
17766,66.53307,137.4417
17767,68.44759,124.3484
17768,68.90408,113.6984
17769,68.12881,111.4134
17770,68.62227,137.2275
17771,64.97487,119.7272
17772,64.26234,117.8436
17773,67.96098,133.7046
17774,68.00897,122.4403
17775,66.40242,124.3254
17776,65.01842,151.4337
17777,67.75819,137.4614
17778,66.85533,130.9737
17779,68.92365,115.4178
17780,69.05127,132.1098
17781,66.20531,111.8929
17782,66.91425,112.1228
17783,69.99226,131.5353
17784,67.82376,134.2977
17785,67.16584,110.988
17786,69.96677,128.5326
17787,65.85939,113.125
17788,69.33135,118.6
17789,67.66937,142.4494
17790,70.30436,136.2413
17791,70.91261,149.4527
17792,67.22801,131.9317
17793,64.46785,118.9773
17794,67.21431,118.7941
17795,67.69709,131.4005
17796,70.36898,135.274
17797,70.62601,146.913
17798,70.00471,122.1783
17799,65.30787,115.544
17800,69.35701,156.0959
17801,67.14099,120.8645
17802,65.48822,130.85
17803,70.2734,152.4301
17804,68.43486,140.1941
17805,65.83748,120.8376
17806,67.88913,118.218
17807,70.82773,148.3559
17808,69.12922,139.877
17809,66.09583,120.371
17810,66.91873,108.1239
17811,69.27853,143.8148
17812,67.69537,103.4807
17813,71.09811,141.27
17814,70.50711,135.185
17815,68.05243,140.9604
17816,67.91161,135.2628
17817,70.59848,142.1744
17818,67.52665,122.5461
17819,68.38254,135.7889
17820,64.98614,120.1492
17821,71.63372,154.6085
17822,68.33665,101.9516
17823,66.93917,138.1009
17824,67.91847,135.8583
17825,66.18908,129.8912
17826,70.40988,141.6769
17827,70.05784,116.6165
17828,70.17434,126.2272
17829,68.39202,120.7594
17830,67.90062,136.0332
17831,68.67792,122.0728
17832,70.74149,132.4381
17833,69.0627,108.916
17834,70.12583,124.0039
17835,69.04181,137.5828
17836,67.96746,130.7902
17837,69.6312,138.6313
17838,67.97635,144.7629
17839,65.62971,117.5826
17840,68.85953,147.4612
17841,69.38767,127.8541
17842,64.77967,126.6038
17843,66.50837,120.1535
17844,67.74268,136.3711
17845,69.0588,111.6993
17846,69.86703,147.7559
17847,66.51569,116.3925
17848,68.81011,135.7101
17849,67.50658,138.89
17850,68.22707,137.6088
17851,68.34761,134.1842
17852,67.88764,133.5285
17853,66.32448,116.0772
17854,70.65924,153.1384
17855,67.07386,121.8819
17856,66.3356,132.6665
17857,66.03177,131.3673
17858,66.76336,149.5213
17859,64.79988,121.5981
17860,69.67469,118.0784
17861,68.01192,140.6438
17862,68.91514,124.1732
17863,68.36516,143.9045
17864,64.9734,114.0111
17865,66.84281,128.2428
17866,68.7451,145.1448
17867,69.01315,136.6985
17868,68.0129,114.4355
17869,68.73548,129.1464
17870,72.84591,136.0289
17871,71.78732,127.6009
17872,67.58579,120.2176
17873,71.6397,151.672
17874,70.25892,129.4346
17875,67.62827,122.4244
17876,71.54135,121.2208
17877,68.27584,156.1069
17878,68.20219,123.4755
17879,67.98945,118.7202
17880,66.52917,107.7722
17881,66.46162,127.9555
17882,64.62759,117.0906
17883,67.58136,124.4768
17884,65.16559,121.0852
17885,64.26845,109.7383
17886,70.22624,147.9016
17887,67.22302,103.2602
17888,70.30053,139.3092
17889,64.17145,107.1466
17890,71.68898,126.5743
17891,66.723,122.3498
17892,67.13623,137.279
17893,69.11662,132.9447
17894,68.76102,116.1148
17895,69.76151,155.9849
17896,63.85529,120.7514
17897,65.53499,94.12903
17898,68.31559,119.5309
17899,68.86164,147.5692
17900,70.70419,127.4847
17901,71.12524,140.4603
17902,66.51622,135.7521
17903,66.93177,107.3342
17904,69.54137,134.96
17905,70.76347,150.6201
17906,66.9645,122.3346
17907,67.32935,133.2197
17908,68.03452,119.2309
17909,68.80144,129.6944
17910,70.07685,153.5634
17911,70.50813,129.325
17912,71.71449,153.2031
17913,69.71507,131.6692
17914,69.0529,133.1832
17915,70.58233,140.0745
17916,68.45538,128.6212
17917,70.32798,145.7059
17918,66.18595,116.7954
17919,71.3131,124.6131
17920,65.31508,126.5417
17921,68.8269,130.6512
17922,65.48714,125.6218
17923,70.35973,129.0875
17924,68.85426,127.9174
17925,69.34659,131.303
17926,68.61979,123.9844
17927,68.06989,146.5246
17928,66.30784,137.3814
17929,67.31941,117.9554
17930,65.68213,114.755
17931,68.50863,128.3144
17932,70.46899,129.5623
17933,72.84287,142.1741
17934,70.61415,125.407
17935,65.08668,124.1525
17936,67.84615,121.3787
17937,66.64471,129.4135
17938,64.80826,114.3374
17939,69.26794,130.0904
17940,68.24092,122.1935
17941,66.86327,124.5651
17942,69.86274,126.7733
17943,64.2657,116.527
17944,69.22677,128.9729
17945,68.14806,117.3852
17946,70.03612,125.3728
17947,69.0224,144.1056
17948,66.79723,118.5487
17949,67.94924,120.2593
17950,68.90018,120.1055
17951,70.37472,141.5234
17952,72.47921,138.4836
17953,68.9876,157.8304
17954,68.94939,118.2589
17955,70.48888,119.9716
17956,65.4187,118.1433
17957,68.49649,130.6183
17958,66.68499,126.4684
17959,67.44496,134.7946
17960,65.59809,123.1285
17961,67.8034,127.3033
17962,67.50063,144.4117
17963,65.43111,121.7387
17964,68.04007,149.4074
17965,63.1937,90.6784
17966,65.48562,131.4137
17967,67.04148,116.4363
17968,67.56446,148.7404
17969,67.77726,138.0438
17970,69.07258,123.9537
17971,68.98715,130.8191
17972,63.48115,97.90191
17973,72.42506,136.0244
17974,67.6803,139.2383
17975,70.68042,145.9
17976,66.94817,107.6458
17977,69.30746,129.188
17978,69.23614,143.8642
17979,70.3007,143.818
17980,70.15393,123.8781
17981,70.12434,135.7782
17982,70.82622,136.3402
17983,65.46717,116.7297
17984,66.76007,111.1036
17985,68.36851,126.187
17986,65.10901,131.8946
17987,68.01941,128.8836
17988,66.78067,109.1731
17989,66.91402,128.9211
17990,67.97944,123.3621
17991,66.68413,106.2265
17992,66.9724,123.0562
17993,68.61358,127.661
17994,67.04762,119.6362
17995,70.40366,123.1378
17996,67.65215,130.345
17997,69.2622,117.3759
17998,66.29874,118.2763
17999,65.63803,138.7008
18000,67.21341,137.2553
18001,66.67024,136.6266
18002,68.45391,113.4185
18003,64.08191,102.7885
18004,68.38035,120.3051
18005,65.34682,112.6957
18006,62.87696,102.6336
18007,65.24442,109.9482
18008,67.59123,124.1155
18009,68.64421,140.159
18010,66.09963,124.8608
18011,67.18814,106.7904
18012,75.1528,146.9701
18013,65.73484,104.5094
18014,72.35402,138.0597
18015,70.74595,150.4723
18016,69.45941,135.9299
18017,67.49702,135.4823
18018,65.47707,106.8859
18019,68.3104,138.8869
18020,68.38275,127.8957
18021,68.29244,114.7434
18022,67.08047,123.6803
18023,65.12354,134.8383
18024,67.89356,122.4413
18025,68.59622,119.9239
18026,70.64134,152.056
18027,67.82872,127.2809
18028,67.79292,120.1893
18029,69.71587,133.9126
18030,68.99156,123.4224
18031,69.43541,133.457
18032,68.49538,132.5811
18033,72.01807,144.1591
18034,68.65212,139.4811
18035,66.86743,124.1513
18036,65.34486,111.9794
18037,66.68877,127.3655
18038,66.62347,122.387
18039,65.98196,108.0272
18040,67.50424,124.5354
18041,70.34987,133.2638
18042,67.75792,134.882
18043,66.66057,126.3655
18044,66.72423,112.366
18045,67.91457,126.7841
18046,66.80152,124.965
18047,64.55678,107.7334
18048,68.90152,147.9446
18049,67.99821,127.458
18050,66.78274,118.6653
18051,68.92731,131.7141
18052,68.79943,143.4836
18053,65.57591,129.4037
18054,68.655,134.1977
18055,67.38692,130.1127
18056,68.88401,133.0347
18057,71.38503,137.1076
18058,67.86761,124.8188
18059,69.23921,144.166
18060,68.84887,136.3807
18061,71.02195,140.13
18062,67.81863,124.7162
18063,65.22591,113.2357
18064,68.24839,126.698
18065,68.0198,107.2461
18066,65.62506,123.2939
18067,66.82297,125.297
18068,64.40307,105.3112
18069,66.05596,104.3081
18070,66.41974,111.5486
18071,68.94991,126.8747
18072,70.10034,135.3067
18073,66.83931,111.3947
18074,66.2288,124.778
18075,68.68595,134.9254
18076,69.24707,115.7079
18077,67.3738,125.9878
18078,69.67229,138.3051
18079,67.72062,141.1541
18080,65.31203,117.7404
18081,70.06108,149.2393
18082,68.63305,126.9655
18083,69.25932,134.0319
18084,66.3432,137.1607
18085,66.07053,137.4736
18086,66.5262,100.3805
18087,71.24168,132.8696
18088,70.21379,122.1613
18089,69.15112,119.7562
18090,70.30177,114.5099
18091,71.55171,117.5422
18092,68.97336,124.6298
18093,66.46439,128.8286
18094,68.88111,134.4917
18095,66.15786,134.1293
18096,71.26908,149.5428
18097,68.67167,106.6081
18098,65.75868,111.5519
18099,71.21093,133.7609
18100,71.19657,143.827
18101,68.01522,119.8895
18102,67.70209,132.6755
18103,69.02288,157.9236
18104,69.54182,136.1776
18105,66.23907,109.824
18106,71.65016,134.6808
18107,66.53015,127.5692
18108,65.2536,142.5526
18109,65.42972,129.5831
18110,66.05531,143.5245
18111,72.25581,132.7902
18112,66.13305,123.0369
18113,68.53005,127.0172
18114,67.49634,117.8126
18115,69.24981,129.8799
18116,70.16271,132.0564
18117,71.19641,136.2158
18118,68.82239,119.6967
18119,67.28398,114.926
18120,67.91946,118.9415
18121,68.44013,143.8953
18122,67.69446,134.3376
18123,66.8085,109.6357
18124,66.03491,111.1245
18125,69.53328,124.1201
18126,66.30738,104.6319
18127,68.70922,133.285
18128,66.27411,142.8314
18129,66.7337,121.9367
18130,67.19021,125.038
18131,65.28991,108.2494
18132,70.05454,145.6305
18133,66.61543,119.0238
18134,71.07096,143.0026
18135,66.82731,118.848
18136,69.53579,120.1047
18137,69.71858,129.3685
18138,69.11084,125.0166
18139,68.56353,140.9816
18140,67.369,125.2445
18141,68.81095,129.318
18142,70.86215,127.6207
18143,66.43765,114.2571
18144,65.86615,129.2224
18145,73.95494,154.3987
18146,68.09428,136.0939
18147,66.94932,119.4308
18148,67.67538,105.9584
18149,68.75179,130.6616
18150,66.05758,106.7136
18151,67.04792,125.6464
18152,68.62135,145.4409
18153,66.43119,133.4835
18154,69.42855,137.6963
18155,67.28678,131.5009
18156,69.31026,114.3171
18157,68.76499,140.8147
18158,65.55569,113.4283
18159,71.35101,148.2762
18160,67.71554,117.3417
18161,66.84621,121.585
18162,67.12568,137.1491
18163,67.27063,137.0571
18164,68.35417,135.2684
18165,67.4216,137.4702
18166,68.63764,128.7478
18167,65.84174,85.98927
18168,70.21431,132.2408
18169,71.75345,125.4749
18170,66.39375,121.5455
18171,67.15638,116.1097
18172,68.1777,120.0616
18173,72.14804,134.4365
18174,68.98262,118.1685
18175,69.10929,133.5196
18176,66.13148,118.4705
18177,67.96456,118.3278
18178,70.06733,127.0838
18179,67.44482,135.0151
18180,65.24947,112.2883
18181,67.38679,145.2286
18182,67.19765,137.8119
18183,68.70993,134.9467
18184,67.08696,113.6991
18185,71.08684,148.1875
18186,71.9533,132.4024
18187,70.69665,130.411
18188,67.44799,131.5456
18189,68.77033,145.575
18190,70.26939,125.4839
18191,68.30928,132.4946
18192,67.83932,112.5536
18193,70.04724,118.1827
18194,65.12487,120.8855
18195,69.51946,145.5049
18196,68.75419,123.9171
18197,70.52541,135.1763
18198,67.97129,137.9738
18199,67.26021,123.2473
18200,67.69057,123.4607
18201,68.05092,129.3991
18202,69.14267,111.1968
18203,66.16531,132.4495
18204,64.77694,114.4425
18205,68.62814,139.7986
18206,67.54866,119.1681
18207,64.95313,113.1035
18208,68.6422,138.0343
18209,68.69762,139.7047
18210,68.57906,126.6064
18211,65.97906,131.2483
18212,64.55809,113.8706
18213,69.16053,127.6593
18214,69.74131,135.9477
18215,65.99469,123.818
18216,66.68073,136.6551
18217,65.06613,109.5825
18218,70.012,125.7454
18219,67.14077,126.2096
18220,68.03631,112.7006
18221,67.49796,122.1628
18222,64.67575,112.1651
18223,67.99545,124.5313
18224,70.07489,149.6391
18225,70.11194,130.6004
18226,67.60775,124.6082
18227,69.0732,129.883
18228,67.46824,107.2974
18229,67.85261,124.1566
18230,66.59801,130.4351
18231,69.33638,116.2041
18232,69.39921,130.7668
18233,65.40338,102.6185
18234,70.67706,117.6249
18235,69.53697,144.8661
18236,65.83305,103.8489
18237,69.3575,143.6705
18238,66.10658,124.0844
18239,65.9202,126.0649
18240,67.37766,116.1292
18241,66.15716,121.0179
18242,68.67509,124.1615
18243,71.12569,137.2863
18244,66.54682,120.1556
18245,66.59922,136.3075
18246,65.77148,130.2604
18247,70.53097,125.8404
18248,68.79124,110.5886
18249,71.1547,137.0264
18250,65.63764,117.8529
18251,68.84447,120.2177
18252,69.27402,132.8954
18253,67.83647,116.1852
18254,68.3902,116.4848
18255,70.55274,144.0613
18256,67.89934,117.397
18257,70.15448,141.4635
18258,69.318,139.4982
18259,72.06918,130.0836
18260,67.46596,128.6295
18261,68.39465,118.6916
18262,66.90735,120.1773
18263,67.60125,125.5298
18264,65.94139,120.6136
18265,67.56781,112.6521
18266,68.23665,134.7206
18267,65.09449,113.229
18268,69.48675,135.636
18269,67.35994,121.8544
18270,70.28256,118.5086
18271,65.65789,145.9751
18272,68.76083,132.8404
18273,67.49563,106.2282
18274,66.30635,120.4227
18275,64.23356,124.1334
18276,68.17934,128.1162
18277,70.14812,111.3963
18278,68.89473,133.2498
18279,68.8196,128.3999
18280,70.06291,134.2863
18281,71.30341,130.5588
18282,66.68607,115.4197
18283,70.74426,139.9319
18284,71.02928,148.2436
18285,69.48282,132.2356
18286,66.4049,121.0867
18287,67.3794,120.4361
18288,69.0416,126.6818
18289,68.51895,140.1451
18290,64.5675,100.9
18291,68.76435,104.4743
18292,62.92771,95.73883
18293,70.50786,127.2788
18294,66.8495,110.174
18295,71.34761,129.5618
18296,71.91481,151.3634
18297,68.63927,128.8613
18298,67.86603,137.0526
18299,67.45289,135.255
18300,68.82445,111.7483
18301,69.36031,117.2519
18302,68.91001,125.7485
18303,66.46532,105.6146
18304,64.27555,102.5237
18305,69.65967,139.838
18306,69.09728,131.8032
18307,66.18912,112.539
18308,68.72312,127.6754
18309,67.72991,125.3854
18310,66.17437,124.0197
18311,69.3335,132.628
18312,67.91607,133.3008
18313,70.71369,143.1946
18314,69.01351,142.5127
18315,71.33673,144.0178
18316,66.52425,123.8263
18317,68.12636,134.6963
18318,68.53399,120.6305
18319,66.86386,119.266
18320,67.04824,134.1504
18321,68.4765,120.8274
18322,68.25937,129.5475
18323,69.92795,124.8835
18324,69.05564,136.4157
18325,66.02496,126.5251
18326,69.89977,119.9003
18327,66.49126,126.8115
18328,70.17992,121.6342
18329,69.76816,131.0426
18330,65.37327,117.2876
18331,66.31753,135.1288
18332,67.2699,119.5571
18333,68.20503,113.3739
18334,69.91804,119.5102
18335,67.64802,128.2415
18336,68.98367,146.821
18337,66.03004,106.6019
18338,68.57388,132.4308
18339,67.95491,115.7854
18340,66.06605,118.503
18341,69.57423,130.6273
18342,69.07423,134.9462
18343,69.06112,115.3726
18344,70.91309,139.336
18345,66.6783,119.3179
18346,72.22081,123.7257
18347,68.70886,129.1443
18348,67.81472,130.8844
18349,68.05498,119.3169
18350,67.22561,120.1531
18351,69.03164,133.84
18352,67.55783,117.3321
18353,69.13771,134.5773
18354,67.67278,118.0272
18355,70.14804,133.7709
18356,67.11656,122.4618
18357,66.14266,127.4558
18358,71.1441,124.0052
18359,70.12988,120.9723
18360,65.17519,122.6844
18361,69.36177,137.7144
18362,65.7471,129.3293
18363,64.35694,116.7422
18364,69.19946,127.5606
18365,66.74779,126.8547
18366,68.59649,126.3488
18367,65.36769,119.7125
18368,68.68899,138.3325
18369,66.27125,125.5452
18370,67.54382,126.4992
18371,68.99646,124.495
18372,67.87708,123.0777
18373,69.04278,126.7
18374,66.28125,108.1378
18375,69.16235,139.975
18376,66.4542,133.0311
18377,67.47196,128.7711
18378,63.1202,131.0273
18379,68.35671,136.7665
18380,72.32382,130.0773
18381,69.91327,118.2455
18382,66.73989,113.6685
18383,71.7536,135.465
18384,68.27516,144.0058
18385,69.88409,131.7587
18386,66.78338,119.4607
18387,68.52722,126.7222
18388,68.7614,138.5499
18389,68.86183,134.6779
18390,71.06665,125.8611
18391,70.81532,136.8483
18392,65.16072,135.585
18393,68.24976,132.8025
18394,65.85168,121.4815
18395,68.39804,141.12
18396,67.82211,121.5944
18397,67.55559,144.891
18398,69.13445,124.7073
18399,67.13183,112.6659
18400,65.76482,104.5086
18401,68.50077,117.3796
18402,68.33191,123.6727
18403,69.77907,141.782
18404,69.86294,123.7869
18405,69.39732,116.0082
18406,68.7842,131.0257
18407,68.57486,141.1557
18408,66.75139,123.746
18409,70.07508,129.9514
18410,68.04397,141.8528
18411,69.08611,128.7246
18412,67.86913,123.3232
18413,69.53524,139.1563
18414,67.86878,111.8266
18415,69.39064,147.6976
18416,70.26415,145.1632
18417,64.3484,113.3811
18418,71.36114,144.8643
18419,69.0613,119.2979
18420,68.80003,133.9222
18421,68.30837,133.0776
18422,66.8408,133.484
18423,65.17589,111.4943
18424,65.90419,123.7444
18425,63.67556,114.3381
18426,69.88332,136.8899
18427,71.16467,146.5501
18428,65.60161,132.3679
18429,69.45839,148.5158
18430,68.13648,130.8127
18431,67.67278,140.825
18432,68.11726,124.3662
18433,69.51423,134.5854
18434,64.97452,107.0565
18435,67.62461,123.238
18436,71.42291,141.3565
18437,66.43231,109.4461
18438,68.62776,126.7958
18439,67.89117,125.831
18440,67.2104,118.1644
18441,66.78125,140.4767
18442,69.45398,127.8837
18443,67.43065,130.2342
18444,68.64599,129.0105
18445,71.66733,157.2045
18446,67.14474,123.891
18447,68.60497,125.197
18448,69.19791,136.326
18449,66.16301,134.7019
18450,68.60394,104.6119
18451,66.27846,96.95428
18452,69.67441,121.7105
18453,69.57478,128.6012
18454,63.84585,135.1763
18455,70.4954,159.7426
18456,64.498,103.1257
18457,67.53967,125.4678
18458,68.06319,122.375
18459,67.80093,134.8097
18460,73.99549,142.9016
18461,65.18491,122.7439
18462,65.39271,101.6976
18463,64.50942,126.2417
18464,69.74755,135.2463
18465,69.06367,128.8616
18466,66.55749,127.0247
18467,69.41881,145.6596
18468,67.91638,129.7194
18469,67.82413,120.6313
18470,68.56865,133.8402
18471,64.67557,122.1539
18472,68.58906,118.2895
18473,64.8085,118.4505
18474,69.77945,141.9648
18475,66.8155,113.8397
18476,71.82386,136.6557
18477,67.22786,121.3151
18478,64.32105,126.3531
18479,66.08932,116.2913
18480,70.08741,128.3117
18481,69.39922,134.0168
18482,69.22762,128.8601
18483,71.23103,135.0203
18484,65.15114,111.6275
18485,68.91139,134.8144
18486,67.87778,130.2365
18487,68.15897,137.1696
18488,69.27949,144.9208
18489,70.98644,137.876
18490,68.64999,139.3151
18491,68.6238,134.5527
18492,69.64468,132.1716
18493,67.6426,125.1871
18494,66.1724,133.3173
18495,70.76918,134.8925
18496,66.34535,120.6503
18497,70.93105,119.3693
18498,68.81007,136.9345
18499,69.57826,129.3778
18500,68.43567,135.5799
18501,65.74155,117.4639
18502,69.96111,120.7486
18503,66.27644,126.0282
18504,67.87629,125.7474
18505,71.55011,141.6604
18506,71.4,154.97
18507,68.33718,120.9561
18508,65.86502,123.3062
18509,71.92675,156.5442
18510,70.66076,137.2266
18511,69.56328,129.1637
18512,68.19234,130.5155
18513,68.2166,142.3354
18514,67.77693,121.1735
18515,71.68987,134.2174
18516,68.70571,132.7107
18517,66.67972,130.3173
18518,66.46549,117.7681
18519,66.96462,122.5543
18520,68.31388,157.1449
18521,69.51345,129.3136
18522,68.79655,124.5403
18523,66.72188,114.0862
18524,69.97289,154.4117
18525,69.9306,133.8265
18526,65.05758,121.8919
18527,66.754,125.0153
18528,69.59739,152.8693
18529,68.19559,134.332
18530,67.88682,135.3697
18531,74.47517,130.9092
18532,67.19948,126.541
18533,67.56831,130.4685
18534,69.2864,139.5923
18535,68.52246,121.9621
18536,66.86315,123.8108
18537,68.20773,119.5053
18538,67.44715,119.2209
18539,67.76769,132.9052
18540,69.30883,122.2514
18541,69.18198,139.8423
